id,manual,semestre,unidad,unidad_titulo,tipo,paginas_ocupa,rol,pagina_pdf_estimada,pdf_destino,imagen_destino,imagen_existe,archivo_prompt,fuente_md,fuente_md_linea,descripcion
M1-u03-02,1,1,u03,Aire,mapa-mental,1,mapa mental de unidad,193,dist/manual-1-sem-1.pdf,assets/visuales/manual-1/u03/M1-u03-02.jpg,sí,assets/prompts-visuales/manual-1/sem-1/u03/M1-u03-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-1/unidades/u03/01-mapa-mental.md,9,"Mapa mental con nodo central AIRE y seis ramas: 1) COMPOSICIÓN (N2 78%, O2 21%, Ar, CO2, vapor); 2) REACCIONES DEL O2 (c"
M1-u03-03,1,1,u03,Aire,grafica,0.5,desarrollo de subtema,195,dist/manual-1-sem-1.pdf,assets/visuales/manual-1/u03/M1-u03-03.jpg,sí,assets/prompts-visuales/manual-1/sem-1/u03/M1-u03-03__grafica__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u03/10-tema-3-1.md,49,"Gráfica de pastel del aire seco a nivel del mar: N2 78.08% azul oscuro, O2 20.95% rojo, Ar 0.93% verde, CO2 0.042% amari"
M1-u03-04,1,1,u03,Aire,cuadro-comparativo,0.5,desarrollo de subtema,197,dist/manual-1-sem-1.pdf,assets/visuales/manual-1/u03/M1-u03-04.jpg,sí,assets/prompts-visuales/manual-1/sem-1/u03/M1-u03-04__cuadro-comparativo__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u03/10-tema-3-2.md,55,"Cuadro comparativo de doble entrada con combustión completa vs incompleta: filas para suficiencia de O2, ecuación químic"
M1-u03-05,1,1,u03,Aire,diagrama-flujo,1,desarrollo de subtema,204,dist/manual-1-sem-1.pdf,assets/visuales/manual-1/u03/M1-u03-05.jpg,sí,assets/prompts-visuales/manual-1/sem-1/u03/M1-u03-05__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u03/10-tema-3-3.md,118,Diagrama de flujo comparativo de tres métodos de balanceo de ecuaciones químicas: tanteo (5 pasos: identificar elementos
M1-u03-06,1,1,u03,Aire,diagrama-flujo,1,desarrollo de subtema,209,dist/manual-1-sem-1.pdf,assets/visuales/manual-1/u03/M1-u03-06.jpg,sí,assets/prompts-visuales/manual-1/sem-1/u03/M1-u03-06__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u03/10-tema-3-4.md,75,"Ciclo del carbono visualizado como esquema circular con cuatro reservorios principales (atmósfera 870 Gt CO2, biósfera 2"
M1-u03-07,1,1,u03,Aire,cuadro-comparativo,1,desarrollo de subtema,213,dist/manual-1-sem-1.pdf,assets/visuales/manual-1/u03/M1-u03-07.jpg,sí,assets/prompts-visuales/manual-1/sem-1/u03/M1-u03-07__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u03/10-tema-3-5.md,93,"Cuadro comparativo de doble entrada con los 6 contaminantes criterio en filas (CO, SO2, NOx, O3, PM10, PM2.5) y 5 column"
M1-u03-08,1,1,u03,Aire,ilustracion,1,desarrollo de subtema,216,dist/manual-1-sem-1.pdf,assets/visuales/manual-1/u03/M1-u03-08.jpg,sí,assets/prompts-visuales/manual-1/sem-1/u03/M1-u03-08__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u03/10-tema-3-6.md,95,Cuatro paneles ilustrativos: 1) Smog fotoquímico - silueta urbana con sol y flechas mostrando NOx + COV + UV → O3 + haze
M1-u03-09,1,1,u03,Aire,diagrama-flujo,0.5,taller práctico,242,dist/manual-1-sem-1.pdf,assets/visuales/manual-1/u03/M1-u03-09.jpg,sí,assets/prompts-visuales/manual-1/sem-1/u03/M1-u03-09__diagrama-flujo__taller-pr-ctico__pp0p5.md,manuales/manual-1/unidades/u03/93-taller.md,36,"Diagrama de flujo en 4 etapas: lluvia ácida simulada (vaso con pH 3) → 3 materiales (zinc, concreto, hojalata pintada) →"
M1-u04-01,1,2,u04,Alimentos,ilustracion,1,portadilla,13,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u04/M1-u04-01.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u04/M1-u04-01__ilustracion__portadilla__pp1.md,manuales/manual-1/unidades/u04/00-portadilla.md,13,"Ilustración hero de portadilla mostrando un plato escolar mexicano (arroz, frijoles, tortillas, pollo, ensalada, fruta) "
M1-u04-02,1,2,u04,Alimentos,mapa-mental,1,mapa mental de unidad,14,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u04/M1-u04-02.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u04/M1-u04-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-1/unidades/u04/01-mapa-mental.md,9,"Mapa mental con nodo central ALIMENTOS y cinco ramas: 1) CARBOHIDRATOS (mono, di, polisacáridos; almidón, glucógeno, cel"
M1-u04-03,1,2,u04,Alimentos,ilustracion,0.5,desarrollo de subtema,18,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u04/M1-u04-03.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u04/M1-u04-03__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u04/10-tema-4-1.md,83,Ilustración de los tres niveles de carbohidratos en columna: arriba glucosa monosacárido (anillo de 6 carbonos con grupo
M1-u04-04,1,2,u04,Alimentos,cuadro-comparativo,0.5,desarrollo de subtema,21,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u04/M1-u04-04.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u04/M1-u04-04__cuadro-comparativo__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u04/10-tema-4-2.md,92,"Cuadro comparativo en cuatro filas (ácidos grasos saturado, monoinsaturado, poliinsaturado, trans) con columnas: represe"
M1-u04-05,1,2,u04,Alimentos,ilustracion,1,desarrollo de subtema,24,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u04/M1-u04-05.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u04/M1-u04-05__ilustracion__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u04/10-tema-4-3.md,78,"Ilustración esquemática de los cuatro niveles de estructura proteica: primaria (collar de aminoácidos como letras), secu"
M1-u04-06,1,2,u04,Alimentos,cuadro-comparativo,0.5,desarrollo de subtema,28,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u04/M1-u04-06.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u04/M1-u04-06__cuadro-comparativo__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u04/10-tema-4-4.md,87,"Cuadro comparativo de doble entrada con vitaminas hidrosolubles (8 vitaminas B + C) vs liposolubles (A, D, E, K). Filas:"
M1-u04-07,1,2,u04,Alimentos,infografia,1,desarrollo de subtema,33,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u04/M1-u04-07.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u04/M1-u04-07__infografia__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u04/10-tema-4-5.md,126,"Infografía de cuatro reacciones culinarias clave en cuadrantes: 1) Maillard arriba-izquierda (filete asado, café, pan to"
M1-u04-08,1,2,u04,Alimentos,cuadro-comparativo,0.5,taller práctico,60,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u04/M1-u04-08.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u04/M1-u04-08__cuadro-comparativo__taller-pr-ctico__pp0p5.md,manuales/manual-1/unidades/u04/93-taller.md,35,"Cuadro comparativo de las tres estaciones del taller: filas con tipo de reacción (oxidación enzimática, desnaturalizació"
M1-u05-01,1,2,u05,Energía y Reacciones Químicas,ilustracion,1,portadilla,67,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-01.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-01__ilustracion__portadilla__pp1.md,manuales/manual-1/unidades/u05/00-portadilla.md,13,Ilustración hero mostrando una reacción química representada como balance contable: a un lado moles de reactivos con su 
M1-u05-02,1,2,u05,Energía y Reacciones Químicas,mapa-mental,1,mapa mental de unidad,67,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-02.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-1/unidades/u05/01-mapa-mental.md,9,"Mapa mental con nodo central ENERGÍA Y REACCIONES y ocho ramas: 1) ESTEQUIOMETRÍA (relaciones mol-mol, masa-masa, masa-v"
M1-u05-03,1,2,u05,Energía y Reacciones Químicas,diagrama-flujo,0.5,desarrollo de subtema,73,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-03.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-03__diagrama-flujo__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u05/10-tema-5-1.md,113,"Diagrama del 'puente del mol' visualizado como puente con tres tramos: izquierda (gramos A, volumen A, moléculas A) → ce"
M1-u05-04,1,2,u05,Energía y Reacciones Químicas,ilustracion,0.5,desarrollo de subtema,77,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-04.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-04__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u05/10-tema-5-2.md,78,Ilustración con la metáfora del sándwich: a la izquierda receta con 2 panes + 1 jamón + 1 queso = 1 sándwich. Al centro 
M1-u05-05,1,2,u05,Energía y Reacciones Químicas,grafica,0.5,desarrollo de subtema,83,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-05.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-05__grafica__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u05/10-tema-5-3.md,106,"Tres gráficas paralelas de las leyes de los gases: 1) Boyle (P vs V a T cte, hipérbola descendente con etiqueta T1 < T2 "
M1-u05-06,1,2,u05,Energía y Reacciones Químicas,ilustracion,0.5,desarrollo de subtema,88,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-06.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-06__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u05/10-tema-5-4.md,105,Dos diagramas de energía contrapuestos lado a lado: izquierda reacción exotérmica con perfil descendente desde reactivos
M1-u05-07,1,2,u05,Energía y Reacciones Químicas,diagrama-flujo,1,desarrollo de subtema,92,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-07.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-07__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u05/10-tema-5-5.md,130,Diagrama de la Ley de Hess: dos rutas posibles entre carbono y CO2. Ruta directa C+O2 → CO2 con ΔH=-394 kJ. Ruta indirec
M1-u05-08,1,2,u05,Energía y Reacciones Químicas,ilustracion,0.5,desarrollo de subtema,97,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-08.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-08__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u05/10-tema-5-6.md,99,"Diagrama de energía con dos curvas comparativas para la misma reacción: 1) sin catalizador, perfil con barrera de E_a al"
M1-u05-09,1,2,u05,Energía y Reacciones Químicas,ilustracion,0.5,desarrollo de subtema,103,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-09.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-09__ilustracion__desarrollo-de-subtema__pp0p5.md,manuales/manual-1/unidades/u05/10-tema-5-7.md,113,Ilustración del equilibrio dinámico como balanza con dos plataformas: izquierda reactivos (esferas A y B) reaccionando h
M1-u05-10,1,2,u05,Energía y Reacciones Químicas,infografia,1,desarrollo de subtema,108,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-10.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-10__infografia__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u05/10-tema-5-8.md,95,"Infografía de los 12 principios de química verde organizados en tres bloques: PREVENCIÓN (principios 1, 4, 7, 11 con ico"
M1-u05-11,1,2,u05,Energía y Reacciones Químicas,grafica,0.5,taller práctico,134,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u05/M1-u05-11.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u05/M1-u05-11__grafica__taller-pr-ctico__pp0p5.md,manuales/manual-1/unidades/u05/93-taller.md,35,"Gráfica de velocidad de descomposición de H2O2 (eje Y, mL O2/min) vs temperatura (eje X, 5-50 grados C) con tres curvas:"
M1-u06-01,1,2,u06,Seguridad Industrial,ilustracion,1,portadilla,142,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u06/M1-u06-01.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u06/M1-u06-01__ilustracion__portadilla__pp1.md,manuales/manual-1/unidades/u06/00-portadilla.md,13,"Ilustración hero mostrando los 9 pictogramas SGA en formación de constelación alrededor de un químico con bata, guantes "
M1-u06-02,1,2,u06,Seguridad Industrial,mapa-mental,1,mapa mental de unidad,142,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u06/M1-u06-02.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u06/M1-u06-02__mapa-mental__mapa-mental-de-unidad__pp1.md,manuales/manual-1/unidades/u06/01-mapa-mental.md,9,Mapa mental con nodo central SEGURIDAD INDUSTRIAL y cuatro ramas: 1) SGA Y PICTOGRAMAS (los 9 pictogramas oficiales con 
M1-u06-03,1,2,u06,Seguridad Industrial,infografia,1,desarrollo de subtema,146,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u06/M1-u06-03.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u06/M1-u06-03__infografia__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u06/10-tema-6-1.md,101,"Infografía oficial con los 9 pictogramas SGA en rejilla 3x3: 1) Bomba explotando con marco rojo (Explosivo, GHS01), 2) L"
M1-u06-04,1,2,u06,Seguridad Industrial,cuadro-comparativo,1,desarrollo de subtema,149,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u06/M1-u06-04.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u06/M1-u06-04__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u06/10-tema-6-2.md,95,"Cuadro comparativo en dos columnas con las 16 secciones obligatorias de una FDS: columna 1 número y nombre de sección, c"
M1-u06-05,1,2,u06,Seguridad Industrial,diagrama-flujo,1,desarrollo de subtema,152,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u06/M1-u06-05.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u06/M1-u06-05__diagrama-flujo__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u06/10-tema-6-3.md,93,Diagrama de flujo horizontal del ciclo de residuos peligrosos: GENERACIÓN (icono de matraz con símbolo CRETIB) → SEPARAC
M1-u06-06,1,2,u06,Seguridad Industrial,cuadro-comparativo,1,desarrollo de subtema,156,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u06/M1-u06-06.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u06/M1-u06-06__cuadro-comparativo__desarrollo-de-subtema__pp1.md,manuales/manual-1/unidades/u06/10-tema-6-4.md,90,"Tabla de las 8 NOM más relevantes para química industrial: filas con cada NOM (018-STPS, 010-STPS, 052-SEMARNAT, 087-SEM"
M1-u06-07,1,2,u06,Seguridad Industrial,cuadro-comparativo,0.5,taller práctico,183,dist/manual-1-sem-2.pdf,assets/visuales/manual-1/u06/M1-u06-07.jpg,sí,assets/prompts-visuales/manual-1/sem-2/u06/M1-u06-07__cuadro-comparativo__taller-pr-ctico__pp0p5.md,manuales/manual-1/unidades/u06/93-taller.md,35,"Cuadro comparativo lado a lado: columna inspector con checklist (etiquetado SGA, FDS disponible, EPP, bitácora, almacena"
M2-sem1-01,2,1,sem1,Front/Back matter — Semestre 1,ilustracion,1,contenido del manual,1,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-01.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-01__ilustracion__contenido-del-manual__pp1.md,manuales/manual-2/semestre-1/00-portada.md,18,Ilustración hero de portada para el Semestre 1 del Manual 2: Física Albatros. Composición editorial vertical con el logo
M2-sem1-02,2,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,1,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-02.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-02__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-2/semestre-1/00-portada.md,26,"Pieza de créditos editoriales: logo Albatros centrado en azul Albatros sobre fondo blanco, debajo el texto 'Grupo Cultur"
M2-sem1-03,2,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,3,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-03.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-03__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-2/semestre-1/01-carta-estudiante.md,39,"Ilustración cálida de un estudiante mexicano de bachillerato sentado en su escritorio con el manual abierto, lápiz en ma"
M2-sem1-04,2,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,4,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-04.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-04__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-2/semestre-1/02-carta-docente.md,56,Cuadro comparativo de 3 columnas: 'Enfoque tradicional' vs 'Enfoque Albatros' vs 'Beneficio esperado'. Filas: rol del do
M2-sem1-05,2,1,sem1,Front/Back matter — Semestre 1,infografia,1,contenido del manual,5,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-05.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-05__infografia__contenido-del-manual__pp1.md,manuales/manual-2/semestre-1/03-mapa-contenidos.md,18,"Infografía vertical tipo mapa visual del semestre 1 del manual Física Albatros: en la parte superior, el título del case"
M2-sem1-06,2,1,sem1,Front/Back matter — Semestre 1,linea-tiempo,1,contenido del manual,7,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-06.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-06__linea-tiempo__contenido-del-manual__pp1.md,manuales/manual-2/semestre-1/04-hilo-conductor.md,31,"Línea de tiempo horizontal del semestre 1: en el extremo izquierdo, el problema inicial del case study 'Equipo F1 Albatr"
M2-sem1-07,2,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,1,contenido del manual,9,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-07.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-07__cuadro-comparativo__contenido-del-manual__pp1.md,manuales/manual-2/semestre-1/05-competencias.md,39,"Tabla extendida del índice de competencias del semestre con columnas: ID, descripción corta, verbo Bloom, % del manual d"
M2-sem1-08,2,1,sem1,Front/Back matter — Semestre 1,grafica,0.5,contenido del manual,11,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-08.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-08__grafica__contenido-del-manual__pp0p5.md,manuales/manual-2/semestre-1/06-diagnostica.md,77,"Gráfica de radar de 5 ejes para autoevaluación inicial: 1) Familiaridad con el tema, 2) Confianza para practicar, 3) Acc"
M2-sem1-09,2,1,sem1,Front/Back matter — Semestre 1,ilustracion,1,contenido del manual,314,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-09.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-09__ilustracion__contenido-del-manual__pp1.md,manuales/manual-2/semestre-1/90-cierre-semestre.md,57,Ilustración de cierre cálida: un estudiante revisando su portafolio terminado con varias hojas y evidencias del case stu
M2-sem1-10,2,1,sem1,Front/Back matter — Semestre 1,infografia,1,contenido del manual,317,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-10.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-10__infografia__contenido-del-manual__pp1.md,manuales/manual-2/semestre-1/91-material-extra.md,91,"Infografía resumen del semestre completo en una sola hoja: panel superior con el case study, panel medio con las 5 unida"
M2-sem1-11,2,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,319,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-11.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-11__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-2/semestre-1/92-glosario-semestre.md,54,Tabla amplia con dos columnas principales: 'Término en español' y 'Término en inglés equivalente' para los principales c
M2-sem1-12,2,1,sem1,Front/Back matter — Semestre 1,cuadro-comparativo,0.5,contenido del manual,320,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-12.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-12__cuadro-comparativo__contenido-del-manual__pp0p5.md,manuales/manual-2/semestre-1/93-bibliografia-semestre.md,48,"Cuadro comparativo de 5 columnas con los principales tipos de fuente: Libro, Web, OCW, Video, Artículo. Por cada fila: p"
M2-sem1-13,2,1,sem1,Front/Back matter — Semestre 1,ilustracion,0.5,contenido del manual,321,dist/manual-2-sem-1.pdf,assets/visuales/manual-2/sem1/M2-sem1-13.jpg,sí,assets/prompts-visuales/manual-2/sem-1/sem1/M2-sem1-13__ilustracion__contenido-del-manual__pp0p5.md,manuales/manual-2/semestre-1/94-indice-analitico.md,36,"Pieza de cierre del semestre: bandera con el logo Albatros izándose en una colina baja, sol naciendo detrás (símbolo del"
